Linkage Group,Marker Name,Locus Name,Type,Position
Cranberry-Composite_map-F1.LG01,scaffold_68972_1184,scaffold_68972_1184,marker_locus,31.68 cM
Cranberry-Composite_map-F1.LG01,scaffold_68972_1228,scaffold_68972_1228,marker_locus,31.68 cM
Cranberry-Composite_map-F1.LG01,scaffold_78615_581,scaffold_78615_581,marker_locus,31.68 cM
Cranberry-Composite_map-F1.LG01,scaffold_83777_1061,scaffold_83777_1061,marker_locus,31.68 cM
Cranberry-Composite_map-F1.LG01,scaffold_92811_1082,scaffold_92811_1082,marker_locus,31.68 cM
Cranberry-Composite_map-F1.LG01,scaffold_94806_161,scaffold_94806_161,marker_locus,31.68 cM
Cranberry-Composite_map-F1.LG01,scaffold_6901_779,scaffold_6901_779,marker_locus,31.68 cM
Cranberry-Composite_map-F1.LG01,SCF124322,SCF124322,marker_locus,31.68 cM
Cranberry-Composite_map-F1.LG01,SCF111370,SCF111370,marker_locus,31.68 cM
Cranberry-Composite_map-F1.LG01,SCF22962,SCF22962,marker_locus,31.68 cM
Cranberry-Composite_map-F1.LG01,scaffold_17351_2364,scaffold_17351_2364,marker_locus,31.68 cM
Cranberry-Composite_map-F1.LG01,scaffold_10692_6504,scaffold_10692_6504,marker_locus,31.68 cM
Cranberry-Composite_map-F1.LG01,scaffold_3398_4593,scaffold_3398_4593,marker_locus,31.68 cM
Cranberry-Composite_map-F1.LG01,scaffold_50850_1690,scaffold_50850_1690,marker_locus,31.68 cM
Cranberry-Composite_map-F1.LG01,scaffold_8765_4335,scaffold_8765_4335,marker_locus,32.27 cM
Cranberry-Composite_map-F1.LG01,scaffold_10329_3466,scaffold_10329_3466,marker_locus,32.27 cM
Cranberry-Composite_map-F1.LG01,scaffold_90664_544,scaffold_90664_544,marker_locus,32.27 cM
Cranberry-Composite_map-F1.LG01,scaffold_90664_610,scaffold_90664_610,marker_locus,32.27 cM
Cranberry-Composite_map-F1.LG01,scaffold_119843_205,scaffold_119843_205,marker_locus,32.27 cM
Cranberry-Composite_map-F1.LG01,scaffold_5336_377,scaffold_5336_377,marker_locus,32.27 cM
Cranberry-Composite_map-F1.LG01,scaffold_132563_419,scaffold_132563_419,marker_locus,32.27 cM
Cranberry-Composite_map-F1.LG01,scaffold_119843_102,scaffold_119843_102,marker_locus,32.27 cM
Cranberry-Composite_map-F1.LG01,scaffold_119843_175,scaffold_119843_175,marker_locus,32.27 cM
Cranberry-Composite_map-F1.LG01,scaffold_119843_227,scaffold_119843_227,marker_locus,32.27 cM
Cranberry-Composite_map-F1.LG01,scaffold_44369_1307,scaffold_44369_1307,marker_locus,32.27 cM
Cranberry-Composite_map-F1.LG01,scaffold_7333_7111,scaffold_7333_7111,marker_locus,32.27 cM
Cranberry-Composite_map-F1.LG01,scaffold_132563_418,scaffold_132563_418,marker_locus,32.27 cM
Cranberry-Composite_map-F1.LG01,scaffold_5513_2545,scaffold_5513_2545,marker_locus,32.27 cM
Cranberry-Composite_map-F1.LG01,scaffold_5513_2568,scaffold_5513_2568,marker_locus,32.27 cM
Cranberry-Composite_map-F1.LG01,SCF8223,SCF8223,marker_locus,32.27 cM
Cranberry-Composite_map-F1.LG01,scaffold_43010_1033,scaffold_43010_1033,marker_locus,32.69 cM
Cranberry-Composite_map-F1.LG01,scaffold_5152_276,scaffold_5152_276,marker_locus,32.87 cM
Cranberry-Composite_map-F1.LG01,scaffold_51660_1253,scaffold_51660_1253,marker_locus,33.47 cM
Cranberry-Composite_map-F1.LG01,scaffold_79987_757,scaffold_79987_757,marker_locus,33.47 cM
Cranberry-Composite_map-F1.LG01,scaffold_57172_1336,scaffold_57172_1336,marker_locus,33.47 cM
Cranberry-Composite_map-F1.LG01,scaffold_90664_651,scaffold_90664_651,marker_locus,33.47 cM
Cranberry-Composite_map-F1.LG01,scaffold_10789_423,scaffold_10789_423,marker_locus,33.47 cM
Cranberry-Composite_map-F1.LG01,scaffold_51963_3413,scaffold_51963_3413,marker_locus,33.69 cM
Cranberry-Composite_map-F1.LG01,scaffold_26473_1684,scaffold_26473_1684,marker_locus,33.69 cM
Cranberry-Composite_map-F1.LG01,scaffold_51963_3422,scaffold_51963_3422,marker_locus,33.69 cM
Cranberry-Composite_map-F1.LG01,scaffold_51963_3464,scaffold_51963_3464,marker_locus,33.69 cM
Cranberry-Composite_map-F1.LG01,scaffold_51963_3465,scaffold_51963_3465,marker_locus,33.69 cM
Cranberry-Composite_map-F1.LG01,scaffold_57172_1360,scaffold_57172_1360,marker_locus,33.69 cM
Cranberry-Composite_map-F1.LG01,scaffold_63456_1876,scaffold_63456_1876,marker_locus,33.69 cM
Cranberry-Composite_map-F1.LG01,scaffold_79987_712,scaffold_79987_712,marker_locus,34.06 cM
Cranberry-Composite_map-F1.LG01,scaffold_16102_1339,scaffold_16102_1339,marker_locus,34.07 cM
Cranberry-Composite_map-F1.LG01,scaffold_26473_2692,scaffold_26473_2692,marker_locus,34.07 cM
Cranberry-Composite_map-F1.LG01,scaffold_71150,scaffold_71150,marker_locus,34.07 cM
Cranberry-Composite_map-F1.LG01,scaffold_53192_1405,scaffold_53192_1405,marker_locus,35.26 cM
Cranberry-Composite_map-F1.LG01,scaffold_69436_1312,scaffold_69436_1312,marker_locus,35.26 cM
Cranberry-Composite_map-F1.LG01,scaffold_84577_993,scaffold_84577_993,marker_locus,35.66 cM
Cranberry-Composite_map-F1.LG01,scaffold_2563_1334,scaffold_2563_1334,marker_locus,35.66 cM
Cranberry-Composite_map-F1.LG01,scaffold_48424_1773,scaffold_48424_1773,marker_locus,35.66 cM
Cranberry-Composite_map-F1.LG01,scaffold_2850_11183,scaffold_2850_11183,marker_locus,35.96 cM
Cranberry-Composite_map-F1.LG01,scaffold_2021_8315,scaffold_2021_8315,marker_locus,36.52 cM
Cranberry-Composite_map-F1.LG01,scaffold_106934_609,scaffold_106934_609,marker_locus,36.52 cM
Cranberry-Composite_map-F1.LG01,scaffold_56836_1453,scaffold_56836_1453,marker_locus,37.46 cM
Cranberry-Composite_map-F1.LG01,scaffold_6701_1445,scaffold_6701_1445,marker_locus,37.46 cM
Cranberry-Composite_map-F1.LG01,scaffold_56836_1478,scaffold_56836_1478,marker_locus,37.46 cM
Cranberry-Composite_map-F1.LG01,scaffold_6701_1485,scaffold_6701_1485,marker_locus,37.46 cM
Cranberry-Composite_map-F1.LG01,scaffold_60209_1652,scaffold_60209_1652,marker_locus,37.46 cM
Cranberry-Composite_map-F1.LG01,scaffold_8765_2444,scaffold_8765_2444,marker_locus,37.74 cM
Cranberry-Composite_map-F1.LG01,scaffold_48424_1719,scaffold_48424_1719,marker_locus,38.02 cM
Cranberry-Composite_map-F1.LG01,scaffold_48424_1730,scaffold_48424_1730,marker_locus,38.02 cM
Cranberry-Composite_map-F1.LG01,scaffold_106934_593,scaffold_106934_593,marker_locus,38.02 cM
Cranberry-Composite_map-F1.LG01,scaffold_89289_215,scaffold_89289_215,marker_locus,38.02 cM
Cranberry-Composite_map-F1.LG01,scaffold_17020_179,scaffold_17020_179,marker_locus,39.51 cM
Cranberry-Composite_map-F1.LG01,scaffold_24816_4190,scaffold_24816_4190,marker_locus,39.76 cM
Cranberry-Composite_map-F1.LG01,SCF142441,SCF142441,marker_locus,40.43 cM
Cranberry-Composite_map-F1.LG01,162108_K70,162108_K70,marker_locus,40.72 cM
Cranberry-Composite_map-F1.LG01,scaffold_36632_1209,scaffold_36632_1209,marker_locus,41.32 cM
Cranberry-Composite_map-F1.LG01,scaffold_23861_249,scaffold_23861_249,marker_locus,41.32 cM
Cranberry-Composite_map-F1.LG01,scaffold_42437_2728,scaffold_42437_2728,marker_locus,41.32 cM
Cranberry-Composite_map-F1.LG01,scaffold_36632_1228,scaffold_36632_1228,marker_locus,41.32 cM
Cranberry-Composite_map-F1.LG01,scaffold_28685_1160,scaffold_28685_1160,marker_locus,44.04 cM
Cranberry-Composite_map-F1.LG01,scaffold_28685_1255,scaffold_28685_1255,marker_locus,44.33 cM
Cranberry-Composite_map-F1.LG01,scaffold_9500_1026,scaffold_9500_1026,marker_locus,44.33 cM
Cranberry-Composite_map-F1.LG01,scaffold_9500_1040,scaffold_9500_1040,marker_locus,44.33 cM
Cranberry-Composite_map-F1.LG01,scaffold_9500_1042,scaffold_9500_1042,marker_locus,44.33 cM
Cranberry-Composite_map-F1.LG01,scaffold_4040_6982,scaffold_4040_6982,marker_locus,44.61 cM
Cranberry-Composite_map-F1.LG01,scaffold_4719_7228,scaffold_4719_7228,marker_locus,45.78 cM
Cranberry-Composite_map-F1.LG01,scaffold_2191_10864,scaffold_2191_10864,marker_locus,45.91 cM
Cranberry-Composite_map-F1.LG01,scaffold_109817_651,scaffold_109817_651,marker_locus,46.1 cM
Cranberry-Composite_map-F1.LG01,scaffold_58358_2203,scaffold_58358_2203,marker_locus,46.1 cM
Cranberry-Composite_map-F1.LG01,scaffold_58358_2222,scaffold_58358_2222,marker_locus,46.1 cM
Cranberry-Composite_map-F1.LG01,scaffold_85316_876,scaffold_85316_876,marker_locus,46.1 cM
Cranberry-Composite_map-F1.LG01,scaffold_15191_1140,scaffold_15191_1140,marker_locus,46.1 cM
Cranberry-Composite_map-F1.LG01,scaffold_3828_4011,scaffold_3828_4011,marker_locus,46.1 cM
Cranberry-Composite_map-F1.LG01,scaffold_58358_2070,scaffold_58358_2070,marker_locus,46.1 cM
Cranberry-Composite_map-F1.LG01,scaffold_1941_10112,scaffold_1941_10112,marker_locus,46.1 cM
Cranberry-Composite_map-F1.LG01,scaffold_58358_2069,scaffold_58358_2069,marker_locus,46.1 cM
Cranberry-Composite_map-F1.LG01,scaffold_65297_1295,scaffold_65297_1295,marker_locus,46.75 cM
Cranberry-Composite_map-F1.LG01,scaffold_54729_2106,scaffold_54729_2106,marker_locus,48.48 cM
Cranberry-Composite_map-F1.LG01,scaffold_36507_2247,scaffold_36507_2247,marker_locus,49.91 cM
Cranberry-Composite_map-F1.LG01,scaffold_109817_659,scaffold_109817_659,marker_locus,49.91 cM
Cranberry-Composite_map-F1.LG01,scaffold_43499_2223,scaffold_43499_2223,marker_locus,50.87 cM
Cranberry-Composite_map-F1.LG01,scaffold_18824,scaffold_18824,marker_locus,50.87 cM
Cranberry-Composite_map-F1.LG01,scaffold_18380,scaffold_18380,marker_locus,52.06 cM
Cranberry-Composite_map-F1.LG01,scaffold_4585_8114,scaffold_4585_8114,marker_locus,53.88 cM
Cranberry-Composite_map-F1.LG01,scaffold_3916_4622,scaffold_3916_4622,marker_locus,54.74 cM
Cranberry-Composite_map-F1.LG01,scaffold_1845_9975,scaffold_1845_9975,marker_locus,54.74 cM
Cranberry-Composite_map-F1.LG01,scaffold_4585_4746,scaffold_4585_4746,marker_locus,54.74 cM
Cranberry-Composite_map-F1.LG01,scaffold_4072_1302,scaffold_4072_1302,marker_locus,55.02 cM
Cranberry-Composite_map-F1.LG01,scaffold_4072_1319,scaffold_4072_1319,marker_locus,55.02 cM
Cranberry-Composite_map-F1.LG01,scaffold_3916_8681,scaffold_3916_8681,marker_locus,55.02 cM
Cranberry-Composite_map-F1.LG01,scaffold_3916_8685,scaffold_3916_8685,marker_locus,55.02 cM
Cranberry-Composite_map-F1.LG01,scaffold_3916_8718,scaffold_3916_8718,marker_locus,55.02 cM
Cranberry-Composite_map-F1.LG01,scaffold_3916_8762,scaffold_3916_8762,marker_locus,55.02 cM
Cranberry-Composite_map-F1.LG01,scaffold_20504_3658,scaffold_20504_3658,marker_locus,55.02 cM
Cranberry-Composite_map-F1.LG01,SCF121995,SCF121995,marker_locus,55.02 cM
Cranberry-Composite_map-F1.LG01,scaffold_159055_63,scaffold_159055_63,marker_locus,55.02 cM
Cranberry-Composite_map-F1.LG01,scaffold_5427_6061,scaffold_5427_6061,marker_locus,55.02 cM
Cranberry-Composite_map-F1.LG01,scaffold_159055_64,scaffold_159055_64,marker_locus,55.02 cM
Cranberry-Composite_map-F1.LG01,scaffold_159055_66,scaffold_159055_66,marker_locus,55.02 cM
Cranberry-Composite_map-F1.LG01,scaffold_21571_4603,scaffold_21571_4603,marker_locus,55.02 cM
Cranberry-Composite_map-F1.LG01,scaffold_35254_1878,scaffold_35254_1878,marker_locus,55.02 cM
Cranberry-Composite_map-F1.LG01,scaffold_3916_4624,scaffold_3916_4624,marker_locus,55.02 cM
Cranberry-Composite_map-F1.LG01,scaffold_15888_1876,scaffold_15888_1876,marker_locus,55.3 cM
Cranberry-Composite_map-F1.LG01,scaffold_15888_1770,scaffold_15888_1770,marker_locus,55.3 cM
Cranberry-Composite_map-F1.LG01,scaffold_21571_4659,scaffold_21571_4659,marker_locus,55.3 cM
Cranberry-Composite_map-F1.LG01,scaffold_15888_4098,scaffold_15888_4098,marker_locus,55.3 cM
Cranberry-Composite_map-F1.LG01,scaffold_86009_795,scaffold_86009_795,marker_locus,55.3 cM
Cranberry-Composite_map-F1.LG01,scaffold_6132_4821,scaffold_6132_4821,marker_locus,55.3 cM
Cranberry-Composite_map-F1.LG01,scaffold_15888_1791,scaffold_15888_1791,marker_locus,55.3 cM
Cranberry-Composite_map-F1.LG01,scaffold_15888_1883,scaffold_15888_1883,marker_locus,55.3 cM
Cranberry-Composite_map-F1.LG01,scaffold_86009_799,scaffold_86009_799,marker_locus,55.3 cM
Cranberry-Composite_map-F1.LG01,242569_K70,242569_K70,marker_locus,55.3 cM
Cranberry-Composite_map-F1.LG01,scaffold_86009_769,scaffold_86009_769,marker_locus,55.3 cM
Cranberry-Composite_map-F1.LG01,scaffold_29472_3905,scaffold_29472_3905,marker_locus,56.22 cM
Cranberry-Composite_map-F1.LG01,scaffold_17674_2425,scaffold_17674_2425,marker_locus,58 cM
Cranberry-Composite_map-F1.LG01,scaffold_10132_4751,scaffold_10132_4751,marker_locus,58 cM
Cranberry-Composite_map-F1.LG01,scaffold_17674_2151,scaffold_17674_2151,marker_locus,58.14 cM
Cranberry-Composite_map-F1.LG01,scaffold_22145_992,scaffold_22145_992,marker_locus,58.14 cM
Cranberry-Composite_map-F1.LG01,scaffold_17674_2355,scaffold_17674_2355,marker_locus,58.14 cM
Cranberry-Composite_map-F1.LG01,scaffold_105955_554,scaffold_105955_554,marker_locus,58.14 cM
Cranberry-Composite_map-F1.LG01,scaffold_17674_2189,scaffold_17674_2189,marker_locus,58.14 cM
Cranberry-Composite_map-F1.LG01,scaffold_17674_2195,scaffold_17674_2195,marker_locus,58.14 cM
Cranberry-Composite_map-F1.LG01,scaffold_22145_994,scaffold_22145_994,marker_locus,58.14 cM
Cranberry-Composite_map-F1.LG01,scaffold_23359_736,scaffold_23359_736,marker_locus,58.28 cM
Cranberry-Composite_map-F1.LG01,scaffold_178819_151,scaffold_178819_151,marker_locus,58.28 cM
Cranberry-Composite_map-F1.LG01,scaffold_22145_997,scaffold_22145_997,marker_locus,58.28 cM
Cranberry-Composite_map-F1.LG01,scaffold_87722_519,scaffold_87722_519,marker_locus,58.28 cM
Cranberry-Composite_map-F1.LG01,scaffold_87722_526,scaffold_87722_526,marker_locus,58.28 cM
Cranberry-Composite_map-F1.LG01,scaffold_4844_3525,scaffold_4844_3525,marker_locus,60.76 cM
Cranberry-Composite_map-F1.LG01,scaffold_25405_879,scaffold_25405_879,marker_locus,62.75 cM
Cranberry-Composite_map-F1.LG01,scaffold_25405_895,scaffold_25405_895,marker_locus,62.75 cM
Cranberry-Composite_map-F1.LG01,scaffold_25405_908,scaffold_25405_908,marker_locus,62.75 cM
Cranberry-Composite_map-F1.LG01,1trimcontig440230,1trimcontig440230,marker_locus,62.75 cM
Cranberry-Composite_map-F1.LG01,scaffold_30788_3800,scaffold_30788_3800,marker_locus,62.99 cM
Cranberry-Composite_map-F1.LG01,scaffold_18085_4194,scaffold_18085_4194,marker_locus,62.99 cM
Cranberry-Composite_map-F1.LG01,scaffold_1447_12035,scaffold_1447_12035,marker_locus,62.99 cM
Cranberry-Composite_map-F1.LG01,SCF59248,SCF59248,marker_locus,62.99 cM
Cranberry-Composite_map-F1.LG01,scaffold_1447_12107,scaffold_1447_12107,marker_locus,62.99 cM
Cranberry-Composite_map-F1.LG01,scaffold_23849_3755,scaffold_23849_3755,marker_locus,63.89 cM
Cranberry-Composite_map-F1.LG01,scaffold_72495_1145,scaffold_72495_1145,marker_locus,63.89 cM
Cranberry-Composite_map-F1.LG01,SCF102347,SCF102347,marker_locus,64.25 cM
Cranberry-Composite_map-F1.LG01,scaffold_120553_245,scaffold_120553_245,marker_locus,64.25 cM
Cranberry-Composite_map-F1.LG01,scaffold_8_9904,scaffold_8_9904,marker_locus,64.25 cM
Cranberry-Composite_map-F1.LG01,scaffold_120553_193,scaffold_120553_193,marker_locus,64.25 cM
Cranberry-Composite_map-F1.LG01,scaffold_8_9959,scaffold_8_9959,marker_locus,65.43 cM
Cranberry-Composite_map-F1.LG01,scaffold_12191_2925,scaffold_12191_2925,marker_locus,65.43 cM
Cranberry-Composite_map-F1.LG01,scaffold_12660_440,scaffold_12660_440,marker_locus,65.74 cM
Cranberry-Composite_map-F1.LG01,scaffold_56373_2256,scaffold_56373_2256,marker_locus,66.53 cM
Cranberry-Composite_map-F1.LG01,scaffold_55812_1447,scaffold_55812_1447,marker_locus,67.24 cM
Cranberry-Composite_map-F1.LG01,scaffold_38000_2149,scaffold_38000_2149,marker_locus,67.24 cM
Cranberry-Composite_map-F1.LG01,scaffold_62235_1297,scaffold_62235_1297,marker_locus,67.24 cM
Cranberry-Composite_map-F1.LG01,scaffold_2511_7388,scaffold_2511_7388,marker_locus,67.24 cM
Cranberry-Composite_map-F1.LG01,scaffold_1308_10338,scaffold_1308_10338,marker_locus,67.82 cM
Cranberry-Composite_map-F1.LG01,scaffold_1882_4031,scaffold_1882_4031,marker_locus,67.82 cM
Cranberry-Composite_map-F1.LG01,scaffold_1308_10342,scaffold_1308_10342,marker_locus,67.82 cM
Cranberry-Composite_map-F1.LG01,scaffold_18995_3804,scaffold_18995_3804,marker_locus,67.82 cM
Cranberry-Composite_map-F1.LG01,scaffold_25310_4356,scaffold_25310_4356,marker_locus,67.82 cM
Cranberry-Composite_map-F1.LG01,scaffold_13331_170,scaffold_13331_170,marker_locus,67.82 cM
Cranberry-Composite_map-F1.LG01,scaffold_58464_535,scaffold_58464_535,marker_locus,67.82 cM
Cranberry-Composite_map-F1.LG01,scaffold_1882_4015,scaffold_1882_4015,marker_locus,67.82 cM
Cranberry-Composite_map-F1.LG01,scaffold_31560_3806,scaffold_31560_3806,marker_locus,67.82 cM
Cranberry-Composite_map-F1.LG01,scaffold_81148_991,scaffold_81148_991,marker_locus,68.75 cM
Cranberry-Composite_map-F1.LG01,scaffold_2119_6852,scaffold_2119_6852,marker_locus,69.31 cM
Cranberry-Composite_map-F1.LG01,scaffold_24926_462,scaffold_24926_462,marker_locus,70.8 cM
Cranberry-Composite_map-F1.LG01,scaffold_220971_127,scaffold_220971_127,marker_locus,71.14 cM
Cranberry-Composite_map-F1.LG01,scaffold_5332_2697,scaffold_5332_2697,marker_locus,71.14 cM
Cranberry-Composite_map-F1.LG01,scaffold_24204_1142,scaffold_24204_1142,marker_locus,73.53 cM
Cranberry-Composite_map-F1.LG01,scaffold_24204_1208,scaffold_24204_1208,marker_locus,73.53 cM
Cranberry-Composite_map-F1.LG01,scaffold_24204_1211,scaffold_24204_1211,marker_locus,73.53 cM
Cranberry-Composite_map-F1.LG01,scaffold_70204_1236,scaffold_70204_1236,marker_locus,74 cM
Cranberry-Composite_map-F1.LG01,scaffold_119621_277,scaffold_119621_277,marker_locus,74 cM
Cranberry-Composite_map-F1.LG01,scaffold_34549_2167,scaffold_34549_2167,marker_locus,74 cM
Cranberry-Composite_map-F1.LG01,scaffold_5270_4642,scaffold_5270_4642,marker_locus,74 cM
Cranberry-Composite_map-F1.LG01,scaffold_35265_2858,scaffold_35265_2858,marker_locus,74 cM
Cranberry-Composite_map-F1.LG01,scaffold_35265_2899,scaffold_35265_2899,marker_locus,74 cM
Cranberry-Composite_map-F1.LG01,scaffold_59364_401,scaffold_59364_401,marker_locus,74.28 cM
Cranberry-Composite_map-F1.LG01,scaffold_34549_1228,scaffold_34549_1228,marker_locus,74.28 cM
Cranberry-Composite_map-F1.LG01,scaffold_50786_1268,scaffold_50786_1268,marker_locus,74.28 cM
Cranberry-Composite_map-F1.LG01,scaffold_53970_2131,scaffold_53970_2131,marker_locus,74.28 cM
Cranberry-Composite_map-F1.LG01,scaffold_28885_1664,scaffold_28885_1664,marker_locus,76.08 cM
Cranberry-Composite_map-F1.LG01,scaffold_104714_73,scaffold_104714_73,marker_locus,76.08 cM
Cranberry-Composite_map-F1.LG01,scaffold_28885_1694,scaffold_28885_1694,marker_locus,76.08 cM
Cranberry-Composite_map-F1.LG01,scaffold_23247_1453,scaffold_23247_1453,marker_locus,76.08 cM
Cranberry-Composite_map-F1.LG01,scaffold_7704_6652,scaffold_7704_6652,marker_locus,76.08 cM
Cranberry-Composite_map-F1.LG01,scaffold_7704_6677,scaffold_7704_6677,marker_locus,76.08 cM
Cranberry-Composite_map-F1.LG01,scf11l,scf11l,marker_locus,76.17 cM
Cranberry-Composite_map-F1.LG01,scaffold_4292_3103,scaffold_4292_3103,marker_locus,76.17 cM
Cranberry-Composite_map-F1.LG01,scaffold_26291,scaffold_26291,marker_locus,76.43 cM
Cranberry-Composite_map-F1.LG01,scaffold_3315_926,scaffold_3315_926,marker_locus,76.55 cM
Cranberry-Composite_map-F1.LG01,scaffold_177375_210,scaffold_177375_210,marker_locus,77.27 cM
Cranberry-Composite_map-F1.LG01,1trimcontig238795,1trimcontig238795,marker_locus,77.27 cM
Cranberry-Composite_map-F1.LG01,scaffold_177375_241,scaffold_177375_241,marker_locus,77.27 cM
Cranberry-Composite_map-F1.LG01,scaffold_1399_7325,scaffold_1399_7325,marker_locus,77.4 cM
Cranberry-Composite_map-F1.LG01,scaffold_23562_4626,scaffold_23562_4626,marker_locus,77.4 cM
Cranberry-Composite_map-F1.LG01,scaffold_22_11172,scaffold_22_11172,marker_locus,77.4 cM
Cranberry-Composite_map-F1.LG01,scaffold_22_11196,scaffold_22_11196,marker_locus,77.4 cM
Cranberry-Composite_map-F1.LG01,scaffold_41901_298,scaffold_41901_298,marker_locus,77.86 cM
Cranberry-Composite_map-F1.LG01,scaffold_29336_265,scaffold_29336_265,marker_locus,78.6 cM
Cranberry-Composite_map-F1.LG01,scaffold_35108_2163,scaffold_35108_2163,marker_locus,81.39 cM
Cranberry-Composite_map-F1.LG01,scaffold_22192_2071,scaffold_22192_2071,marker_locus,81.39 cM
Cranberry-Composite_map-F1.LG01,scaffold_22192_4274,scaffold_22192_4274,marker_locus,81.39 cM
Cranberry-Composite_map-F1.LG01,scaffold_78314_1267,scaffold_78314_1267,marker_locus,81.39 cM
Cranberry-Composite_map-F1.LG01,scaffold_35108_2080,scaffold_35108_2080,marker_locus,81.39 cM
Cranberry-Composite_map-F1.LG01,scaffold_4184_766,scaffold_4184_766,marker_locus,81.39 cM
Cranberry-Composite_map-F1.LG01,scaffold_9812_7345,scaffold_9812_7345,marker_locus,81.39 cM
Cranberry-Composite_map-F1.LG01,scaffold_93026_936,scaffold_93026_936,marker_locus,81.39 cM
Cranberry-Composite_map-F1.LG01,scaffold_35108_2089,scaffold_35108_2089,marker_locus,82.85 cM
